iana_id,name,link,email,form,api,notes,found,as_of
3840,Tool Domains Ltd dba Edoms.com,https://edoms.com,abuse@tool-domains.com,,,,TRUE,2025-07-22
3841,VIAWEB Inc.,http://www.nayana.com,,,,Unable to locate,FALSE,2025-07-22
3842,"Shenzhen Ping An Communication Technology Co., Ltd.",http://yun.pingan.com,,,,Unable to locate,FALSE,2025-07-22
3844,"AppCroNix Infotech Private Limited, d/b/a VEBONIX",http://www.vebonix.com,,http://contact.vebonix.com/portal/en/newticket?departmentId=334229000005135045&layoutId=334229000005137302,,,TRUE,2025-07-22
3846,DomainsBot S.R.L.,http://domainsbot.com,,,,Unable to locate,FALSE,2025-07-22
3847,Beijing Jingkewang Technology Company Ltd.,http://www.jingkewang.net,,,,Unable to locate,FALSE,2025-07-22
3848,"Shandong Huaimi Network Technology Co., Ltd",http://www.huaimi.com,,,,Unable to locate,FALSE,2025-07-23
3852,"Xiamen DCAS Technology Co., Ltd.",https://www.dcas.cn/,,https://www.dcas.cn/?m=Complain&a=index,,,TRUE,2025-07-23
3853,Grupo Loading Systems S.L.,http://www.loading.es,abuse@loading.es,,,,TRUE,2025-07-22
3854,"Access Japan Co, Ltd. dba REGne (www.regne.net)",https://www.regne.net,,https://www.regne.net/en,,,TRUE,2025-07-22
3855,July Name Limited,http://www.julyname.com/,abuse@julyname.com,,,,TRUE,2025-07-22
3856,RiVidium Inc.,http://www.triplecyber.com,,,,Unable to locate,FALSE,2025-07-22
3857,Dynu Systems Incorporated,http://www.dynu.com,abuse@dynu.com,https://www.dynu.com/Support/ContactUs,,,TRUE,2025-07-22
3858,Aceville Pte. Ltd.,https://www.dnspod.com,abuse@dnspod.com,https://www.tencentcloud.com/zh/report-platform/dnsabuse,,,TRUE,2025-07-23
3860,"WEDOS Internet, a.s.",https://www.wedos.com,,,,Unable to locate,FALSE,2025-07-22
3861,Purple IT Ltd,http://www.purpleit.com,compliance@purpleit.com,,,,TRUE,2025-07-23
3862,"Spaceship, Inc.",http://www.spaceship.com,abuse@spaceship.com,,,,TRUE,2025-07-23
3863,Domain International Services Limited,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3864,Wanyuhulian Technology Limited,http://www.wanyuhulian.com,,,,,TRUE,2025-07-23
3865,Community Advice s.r.o.,http://communityadvice.cz,,,,Unable to locate,FALSE,2025-07-22
3866,Active.Domains Limited Liability Company,https://active.domains/,,,,Unable to locate,FALSE,2025-07-22
3867,Yelles AB,https://www.inleed.se,abuse@inleed.se,,,,TRUE,2025-07-22
3869,"Vantage of Convergence (Chengdu) Technology Co., Ltd.",https://www.iwanshang.cn/,,,,Unable to locate,FALSE,2025-07-22
3870,DotWee Limited,https://dotwee.com/,,,,Unable to locate,FALSE,2025-07-23
3871,ODTÜ Geliştirme Vakfi Bilgi Teknolojileri Sanayi Ve Ticaret Anonim Şirketi,http://metunic.com.tr,,https://form.metunic.com.tr/index.php/575566,,,TRUE,2025-07-22
3872,17 Domain Limited,http://www.17domain.com,,,,Unable to locate,FALSE,2025-07-22
3873,Vianames LLC,https://www.orbitfour.com,,https://www.orbitfour.com/abuse,,,TRUE,2025-07-22
3874,Butterfly Asset Management Pte. Ltd,http://birich.com,,,,Unable to locate,FALSE,2025-07-22
3875,Virtualia LLC,http://virtualia.com,,,,Unable to locate,FALSE,2025-07-22
3876,"17 Domain 1, Limited",http://www.17domain.com,,,,Unable to locate,FALSE,2025-07-22
3877,"17 Domain 2, Limited",http://www.17domain.com/,,,,Unable to locate,FALSE,2025-07-22
3878,"17 Domain 3, Limited",http://www.17domain.com/,,,,Unable to locate,FALSE,2025-07-22
3879,"17 Domain 4, Limited",http://www.17domain.com/,,,,Unable to locate,FALSE,2025-07-22
3880,Cross Marketing Technology Ltd.,https://cm-tech-reg.com,,,,Unable to locate,FALSE,2025-07-22
3881,Enterprise Guardian Inc.,http://www.enguard.com,,,,Unable to locate,FALSE,2025-07-22
3882,VIRTUA DRUG Kutatási Szolgáltató Korlátolt Felelősségű Társaság,https://namerider.com,abuse@namerider.com,,,,TRUE,2025-07-22
3883,Brand Focus Limited,http://www.brandfocus.cn,abuse@brandfocus.cn,,,,TRUE,2025-07-22
3884,"Staclar, Inc.",https://staclar.com,,,,Unable to locate,FALSE,2025-07-23
3885,Discount Domain Name Services Pty Ltd,https://ddns.com.au,,,,Unable to locate,FALSE,2025-07-23
3886,GrepApps Technology Inc.,https://docky.ly,abuse@grepapps.com,,,"Put in the email ""Department: Abuse / Spam""",TRUE,2025-07-22
3887,"Second Genistrar, LLC",https://secondgenistrar.com/,abuse@secondgenistrar.com,,,,TRUE,2025-07-23
3888,Longming Pte. Ltd.,https://www.wdomain.com/,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3889,"Xinyang 171cloud Co., Ltd.",http://www.171cloud.com/,80820156@qq.com,,,,TRUE,2025-07-23
3890,"Hefei Xunyun Network Technology Co., Ltd",http://www.juming.com/,fw@Juming.com,,,,TRUE,2025-07-22
3891,"Sav.com, LLC - 1",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3892,"Sav.com, LLC - 2",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3893,"Sav.com, LLC - 3",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3894,"Sav.com, LLC - 4",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3895,"Sav.com, LLC - 5",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3896,"Sav.com, LLC - 6",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3897,"Sav.com, LLC - 7",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3898,"Sav.com, LLC - 8",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3899,"Sav.com, LLC - 9",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3900,"Sav.com, LLC - 10",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3901,"Sav.com, LLC - 11",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3902,"Sav.com, LLC - 12",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3903,"Sav.com, LLC - 13",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3904,"Sav.com, LLC - 14",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3905,"Sav.com, LLC - 15",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3906,"Sav.com, LLC - 16",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3907,"Sav.com, LLC - 17",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3908,"Sav.com, LLC - 18",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3909,"Sav.com, LLC - 19",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3910,"Sav.com, LLC - 20",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3911,"Sav.com, LLC - 21",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3912,"Sav.com, LLC - 22",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3913,"Sav.com, LLC - 23",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3914,"Sav.com, LLC - 24",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3915,"Sav.com, LLC - 25",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3916,"Sav.com, LLC - 26",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3917,"Sav.com, LLC - 27",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3918,"Sav.com, LLC - 28",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3919,"Sav.com, LLC - 29",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3920,"Sav.com, LLC - 30",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3921,"Sav.com, LLC - 31",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3922,"Sav.com, LLC - 32",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3923,"Sav.com, LLC - 33",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3924,"Sav.com, LLC - 34",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3925,"Sav.com, LLC - 35",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3926,"Sav.com, LLC - 36",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3927,"Sav.com, LLC - 37",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3928,"Sav.com, LLC - 38",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3929,"Sav.com, LLC - 39",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3930,"Sav.com, LLC - 40",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3931,"Sav.com, LLC - 41",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3932,"Sav.com, LLC - 42",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3933,"Sav.com, LLC - 43",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3934,"Sav.com, LLC - 44",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3935,"Sav.com, LLC - 45",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3936,"Sav.com, LLC - 46",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3937,"Sav.com, LLC - 47",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3938,"Sav.com, LLC - 48",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3939,"Sav.com, LLC - 49",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3940,"Sav.com, LLC - 50",https://www.sav.com/,,https://abuse.sav.com/sav,"Yes, through CleanDNS",,TRUE,2025-07-22
3941,Gname 001 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3942,Gname 002 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3943,Gname 003 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3944,Gname 004 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3945,Gname 005 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3946,Gname 006 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3947,Gname 007 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3948,Gname 008 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3949,Gname 009 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3950,Gname 010 Inc,https://www.gname.net,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3951,"Webempresa Europa, S.L.",http://www.webempresa.com,,,,Unable to locate,FALSE,2025-07-23
3952,"Instant Labs, Inc.",https://instantdomains.com/,,,,Unable to locate,FALSE,2025-07-22
3954,GO54 LIMITED,http://www.whogohost.com/,,,,Unable to locate,FALSE,2025-07-23
3955,Hainan Meijieda Technology Limited,http://www.qidaodao.com,service@qidaodao.com,,,,TRUE,2025-07-22
3956,Global Domain Group LLC,http://www.globaldomaingroup.com,,https://www.globaldomaingroup.com/report-abuse,,,TRUE,2025-07-22
3957,Sternforth Limited t/a Web World,https://www.webworld.ie,abuse@webworld.ie,,,,TRUE,2025-07-22
3958,SecureBackorder EOOD,https://securebackorder.com,abuse@securebackorder.com,,,,TRUE,2025-07-22
3959,Salestrar EOOD,https://salestrar.com,abuse@salestrar.com,,,,TRUE,2025-07-22
3961,WDomain.Com Limited,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3962,WDomain.Com1 Limited,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3963,WDomain.Com2 Limited ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3964,WDomain.Com3 Limited ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3965,WDomain.Com4 Limited ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3966,WDomain.Com5 Limited ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
3968,xTom GmbH,https://xtom.com,,,,Unable to locate,FALSE,2025-07-23
3969,ZeroFox Inc.,http://www.zerofox.com,,,,Unable to locate,FALSE,2025-07-22
3970,"Zhengzhou Longming Network Technology Co., Ltd",http://www.longming.com,abuse@longming.com,,,,TRUE,2025-07-22
3971,Costrar EOOD,https://costrar.com/,abuse@costrar.com,,,,TRUE,2025-07-22
3972,Hongkong Kouming International Limited,https://www.kouming.com,abuse@kouming.com,,,,TRUE,2025-07-22
3973,Brandfish.Com Inc,https://brandfish.com,,https://brandfish.com/support/contact-us.php,,,TRUE,2025-07-23
3974,Costdomain.Com Inc,https://costdomain.com,,https://costdomain.com/support/contact-us.php,,,TRUE,2025-07-23
3975,Dropping.Co Inc,https://dropping.co,,https://dropping.co/support/contact-us.php,,,TRUE,2025-07-23
3976,Namebeacon.Com Inc,https://namebeacon.com,,https://namebeacon.com/support/contact-us.php,,,TRUE,2025-07-23
3977,Namesaw.Com Inc,https://namesaw.com,,https://namesaw.com/support/contact-us.php,,,TRUE,2025-07-23
3979,"Link, For Technology & General Trading Ltd.",https://linkdata.com,abuse@linkdata.com,,,,TRUE,2025-07-22
3980,Gname 011 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3981,Gname 012 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3982,Gname 013 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3983,Gname 014 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3984,Gname 015 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3985,Gname 016 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3986,Gname 017 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3987,Gname 018 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3988,Gname 019 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3989,Gname 020 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3990,Gname 021 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3991,Gname 022 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3992,Gname 023 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3993,Gname 024 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3994,Gname 025 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3995,Gname 026 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3996,Gname 027 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3997,Gname 028 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3998,Gname 029 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
3999,Gname 030 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4000,Gname 031 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4001,Gname 032 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4002,Gname 033 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4003,Gname 034 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4004,Gname 035 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4005,Gname 036 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4006,Gname 037 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4007,Gname 038 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4008,Gname 039 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4009,Gname 040 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4010,Gname 041 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4011,Gname 042 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4012,Gname 043 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4013,Gname 044 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4014,Gname 045 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4015,Gname 046 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4016,Gname 047 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4017,Gname 048 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4018,Gname 049 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4019,Gname 050 Inc,https://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4020,Webslice International Pte. Ltd,https://webslice.com/,,,,Unable to locate,FALSE,2025-07-22
4021,HostPro Lab,http://hostpro.ua,abuse@hostpro.ua,https://billing.hostpro.ua/submitticket.php?step=2&deptid=14,,,TRUE,2025-07-22
4022,Bolster Inc.,http://bolster.ai,,,,Unable to locate,FALSE,2025-07-23
4023,WDomain Ltd,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4024,WDomain 1 Ltd ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4025,WDomain 2 Ltd ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4026,WDomain 3 Ltd ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4027,WDomain 4 Ltd ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4028,WDomain 5 Ltd ,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4029,PT Aksara Data Digital,http://aksaradata.id,,https://aksaradata.id/ticket-abuse/,,,TRUE,2025-07-22
4030,UK Intis Telecom Ltd,http://www.dnsale.com,abuse@dnsale.com,https://www.dnsale.com/,,,TRUE,2025-07-22
4031,Dynadot1700 LLC,http://www.dynadot1700.com,,https://www.dynadot.com/report-abuse,,,TRUE,2025-07-22
4032,Dynadot3184 LLC,http://www.dynadot3184.com,,https://www.dynadot.com/report-abuse,,,TRUE,2025-07-22
4033,Dynadot3804 LLC,http://www.dynadot3804.com,,https://www.dynadot.com/report-abuse,,,TRUE,2025-07-22
4034,Dynadot5706 LLC,http://www.dynadot5706.com,,https://www.dynadot.com/report-abuse,,,TRUE,2025-07-22
4035,Dynadot9266 LLC,http://www.dynadot9266.com,,https://www.dynadot.com/report-abuse,,,TRUE,2025-07-22
4036,Strange Domains LLC,https://www.strangedomains.com,,,,Unable to locate,FALSE,2025-07-23
4037,Europlanet G.P.,https://easy.gr,,https://easy.gr/el/abuse,,,TRUE,2025-07-22
4038,PS Internet Company LLP,https://ps.kz/,,,,Unable to locate,FALSE,2025-07-22
4039,Domain Global Services Pte. Ltd.,https://www.wdomain.com,abuse@WDomain.com,,,"Says to fill out a form on https://www.wdomain.com/reportabuse/, but form does not exist. Claims email is for government only.",TRUE,2025-07-22
4041,"Hydra Registrar, LLC",http://www.hydraregistrar.com/,,,,Unable to locate,FALSE,2025-07-23
4042,Zname Ltd,https://www.zname.com/,,https://www.zname.com/securityCenter,,,TRUE,2025-07-23
4043,Gname 051 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4044,Gname 052 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4045,Gname 053 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4046,Gname 054 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4047,Gname 055 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4048,Gname 056 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4049,Gname 057 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4050,Gname 058 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4051,Gname 059 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4052,Gname 060 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4053,Gname 061 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4054,Gname 062 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4055,Gname 063 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4056,Gname 064 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4057,Gname 065 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4058,Gname 066 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4059,Gname 067 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4060,Gname 068 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4061,Gname 069 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4062,Gname 070 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4063,Gname 071 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4064,Gname 072 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4065,Gname 073 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4066,Gname 074 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4067,Gname 075 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4068,Gname 076 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4069,Gname 077 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4070,Gname 078 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4071,Gname 079 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4072,Gname 080 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4073,Gname 081 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4074,Gname 082 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4075,Gname 083 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
4076,Gname 084 Inc,http://www.gname.com,complaint@gname.com,https://www.gname.com/abuse,,,TRUE,2025-07-22
